loan_id,payer_id,program_id,loan_amount,interest_rate,loan_term_years,loan_term_months,loan_type,institution_name,institution_city,institution_province,education_value,down_payment,ltv_ratio,origination_date,disbursement_date,maturity_date,current_balance,loan_status,lender,program_duration_years,monthly_payment,grace_period_months
611,611,21,71194.7,5.581,25,300,Education Line of Credit,University of Waterloo,Waterloo,Ontario,95953.71038040775,24759.01038040775,74.2,2025-04-03,2025-05-25,2050-04-03,69846.15,Active,Canada Student Loans Program,2,440.65,0
612,612,33,204930.86,4.595000000000001,15,180,Graduate Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,265739.4501052278,60808.590105227835,77.12,2022-01-03,2023-09-02,2037-01-03,160364.8,Active,Provincial Student Aid,5,1577.68,0
613,613,39,103056.94,6.059,15,180,Education Line of Credit,University of Manitoba,Winnipeg,Manitoba,124524.6369566232,21467.6969566232,82.76,2026-01-03,2026-02-02,2041-01-03,103056.94,In Grace Period,CIBC,2,872.94,12
614,614,24,305329.36,4.192,25,300,Student Loan,University of Manitoba,Winnipeg,Manitoba,371573.29294128856,66243.93294128857,82.17,2020-07-03,2022-09-01,2045-07-03,268266.91,In Forbearance,TD Canada Trust,4,1644.19,12
615,615,4,148416.55,2.965,20,240,Student Loan,Memorial University,St. John's,Newfoundland,223015.07364378913,74598.52364378914,66.55,2025-04-03,2025-06-29,2045-04-03,142896.28,Active,Bank of Nova Scotia,3,820.52,0
616,616,16,212339.07,3.92,15,180,Graduate Student Loan,Simon Fraser University,Burnaby,British Columbia,263924.1228695732,51585.05286957318,80.45,2019-12-03,2022-09-04,2034-12-03,136441.7,Active,National Bank of Canada,4,1562.15,0
617,617,42,107870.96,10.354,25,300,Private Education Loan,McGill University,Montreal,Quebec,151878.08184398955,44007.121843989546,71.02,2021-03-03,2023-05-06,2046-03-03,102513.82,Active,National Bank of Canada,3,1007.27,6
618,618,33,287357.08,11.89,15,180,Private Education Loan,Queen's University,Kingston,Ontario,355014.3397421392,67657.2597421392,80.94,2018-07-03,2023-09-05,2033-07-03,197817.01,Active,BMO Student Banking Program,5,3428.46,0
619,619,6,216138.84,3.536,15,180,Student Loan,University of Alberta,Edmonton,Alberta,278476.6921417373,62337.85214173733,77.61,2022-08-03,2023-05-03,2037-08-03,173357.02,Active,Canada Student Loans Program,5,1548.96,0
620,620,35,288298.85,4.925,25,300,Student Loan,Dalhousie University,Halifax,Nova Scotia,379401.6116685296,91102.7616685296,75.99,2022-01-03,2023-05-07,2047-01-03,260588.65,Active,Provincial Student Aid,5,1672.79,0
621,621,34,95875.01,4.275,20,240,Graduate Student Loan,University of Victoria,Victoria,British Columbia,139181.3517525139,43306.34175251391,68.88,2022-12-03,2024-09-03,2042-12-03,86732.62,Active,Royal Bank of Canada,2,594.97,6
622,622,14,164724.8,3.86,20,240,Graduate Student Loan,Ryerson University,Toronto,Ontario,214575.22423378512,49850.42423378513,76.77,2022-08-03,2022-09-08,2042-08-03,149373.73,Active,TD Canada Trust,3,986.09,12
623,623,33,243525.46,4.629,15,180,Professional Student Loan,York University,Toronto,Ontario,343786.03272875247,100260.57272875248,70.84,2024-09-03,2024-11-22,2039-09-03,231023.25,Active,Provincial Student Aid,4,1879.05,6
624,624,42,185682.05,9.196,15,180,Parent PLUS Loan,University of Saskatchewan,Saskatoon,Saskatchewan,236617.2342775552,50935.18427755521,78.47,2022-08-03,2022-09-05,2037-08-03,168274.57,Active,TD Student Line of Credit,4,1905.02,12
625,625,24,266952.62,5.242,20,240,Education Line of Credit,University of Manitoba,Winnipeg,Manitoba,414793.8968654186,147841.2768654186,64.36,2022-06-03,2022-09-09,2042-06-03,234855.92,Active,CIBC,5,1797.65,0
626,626,10,219376.33,4.098,20,240,Student Loan,Queen's University,Kingston,Ontario,309646.13675221254,90269.80675221255,70.85,2021-07-03,2022-01-14,2041-07-03,190654.5,Active,CIBC,4,1340.73,12
627,627,17,168131.46,4.753,20,240,Student Loan,Concordia University,Montreal,Quebec,204007.01496892492,35875.55496892493,82.41,2025-12-03,2026-01-05,2045-12-03,168131.46,In Grace Period,Provincial Student Aid,4,1086.78,12
628,628,6,105925.9,6.316,20,240,Parent PLUS Loan,McMaster University,Hamilton,Ontario,131604.39487294224,25678.494872942247,80.49,2020-11-03,2023-09-05,2040-11-03,90695.93,Active,Scotiabank Student Line of Credit,3,778.32,6
629,629,30,188700.19,3.125,15,180,Professional Student Loan,Ryerson University,Toronto,Ontario,220359.13082730962,31658.94082730962,85.63,2023-06-03,2023-09-14,2038-06-03,159478.33,Active,TD Canada Trust,5,1314.5,0
630,630,21,292009.07,4.646,15,180,Education Line of Credit,University of Ottawa,Ottawa,Ontario,329754.9759747892,37745.90597478917,88.55,2024-03-03,2024-04-05,2039-03-03,262534.13,Active,TD Student Line of Credit,5,2255.7,0
631,631,7,161180.27,11.703,15,180,Private Education Loan,University of Toronto,Toronto,Ontario,254326.8291287721,93146.55912877212,63.38,2023-12-03,2024-01-06,2038-12-03,155464.35,In Forbearance,CIBC,4,1903.74,12
632,632,28,134321.11,3.382,15,180,Student Loan,Ryerson University,Toronto,Ontario,208948.67348988954,74627.56348988955,64.28,2020-09-03,2023-01-07,2035-09-03,100229.9,Active,BMO Student Banking Program,4,952.47,12
633,633,5,121755.72,3.152,25,300,Student Loan,Ryerson University,Toronto,Ontario,164958.7344567743,43203.01445677431,73.81,2023-05-03,2023-07-25,2048-05-03,115428.31,Active,Scotiabank Student Line of Credit,3,587.05,12
634,634,17,85614.75,11.177,25,300,Parent PLUS Loan,University of Victoria,Victoria,British Columbia,97504.81943290622,11890.069432906224,87.81,2021-10-03,2023-05-02,2046-10-03,81940.44,Active,Scotiabank Student Line of Credit,2,850.1,0
635,635,17,208589.43,8.227,20,240,Parent PLUS Loan,Dalhousie University,Halifax,Nova Scotia,289041.53812888975,80452.10812888975,72.17,2024-10-03,2024-12-14,2044-10-03,206488.18,Active,CIBC,3,1774.31,12
636,636,1,217433.88,4.656000000000001,20,240,Graduate Student Loan,Ryerson University,Toronto,Ontario,314673.5848248672,97239.70482486719,69.1,2022-05-03,2022-05-03,2042-05-03,189119.99,Active,CIBC,5,1393.97,0
637,637,38,109576.98,3.582,15,180,Student Loan,Queen's University,Kingston,Ontario,153484.2451318819,43907.26513188191,71.39,2025-09-03,2025-11-10,2040-09-03,109116.3,Active,Bank of Nova Scotia,3,787.77,6
638,638,40,133573.53,12.387,25,300,Private Education Loan,Queen's University,Kingston,Ontario,170291.27754108617,36717.747541086166,78.44,2022-01-03,2024-09-11,2047-01-03,129148.32,Active,CIBC,3,1445.17,0
639,639,14,254169.38,6.586,25,300,Private Education Loan,University of Waterloo,Waterloo,Ontario,361467.1682179803,107297.7882179803,70.32,2025-03-03,2025-05-17,2050-03-03,253834.49,Active,Bank of Nova Scotia,4,1729.85,12
640,640,31,108668.51,6.237,20,240,Education Line of Credit,McMaster University,Hamilton,Ontario,144163.49488404038,35494.98488404039,75.38,2024-12-03,2025-01-25,2044-12-03,107746.71,Active,Canada Student Loans Program,2,793.47,12
641,641,13,186411.58,7.71,15,180,Education Line of Credit,University of British Columbia,Vancouver,British Columbia,260711.51538203546,74299.93538203547,71.5,2022-12-03,2024-05-05,2037-12-03,169516.31,Active,Royal Bank of Canada,3,1750.38,12
642,642,41,292723.46,4.623,25,300,Student Loan,University of British Columbia,Vancouver,British Columbia,361838.9726494551,69115.51264945511,80.9,2022-07-03,2022-09-14,2047-07-03,274468.03,Active,TD Canada Trust,4,1647.56,12
643,643,32,139362.35,7.84,20,240,Parent PLUS Loan,Ryerson University,Toronto,Ontario,207813.69603869395,68451.34603869394,67.06,2023-01-03,2023-03-16,2043-01-03,130506.43,Active,TD Canada Trust,5,1151.84,6
644,644,26,93280.23,3.944,20,240,Student Loan,University of Waterloo,Waterloo,Ontario,140310.70256908677,47030.47256908678,66.48,2025-04-03,2025-06-08,2045-04-03,90152.94,Active,RBC Student Banking,2,562.51,0
645,645,19,136612.91,6.769,25,300,Private Education Loan,University of Manitoba,Winnipeg,Manitoba,191174.0721102223,54561.1621102223,71.46,2022-07-03,2024-09-09,2047-07-03,127681.65,Active,TD Student Line of Credit,4,945.51,0
646,646,2,224165.79,3.298,20,240,Graduate Student Loan,Concordia University,Montreal,Quebec,319289.7374401059,95123.94744010587,70.21,2021-08-03,2024-09-10,2041-08-03,184218.15,Active,Bank of Montreal,5,1276.92,0
647,647,4,189465.43,2.87,20,240,Professional Student Loan,Memorial University,St. John's,Newfoundland,311013.3361398694,121547.90613986942,60.92,2024-07-03,2024-08-15,2044-07-03,180536.72,Active,National Bank of Canada,5,1038.48,6
648,648,40,319272.08,12.548,25,300,Parent PLUS Loan,University of Calgary,Calgary,Alberta,464367.5690365363,145095.4890365363,68.75,2021-10-03,2022-05-03,2046-10-03,311196.87,Active,Royal Bank of Canada,5,3492.64,12
649,649,7,300346.48,4.363,20,240,Student Loan,University of Victoria,Victoria,British Columbia,387151.1598278976,86804.67982789763,77.58,2022-09-03,2023-05-12,2042-09-03,274603.99,In Forbearance,Royal Bank of Canada,5,1878.0,12
650,650,39,262155.77,10.83,20,240,Private Education Loan,Ryerson University,Toronto,Ontario,410128.30413916765,147972.53413916763,63.92,2020-06-03,2023-05-03,2040-06-03,231526.67,Active,CIBC,5,2675.68,0
651,651,16,72751.02,4.948,25,300,Professional Student Loan,University of Ottawa,Ottawa,Ontario,118925.86168851561,46174.841688515604,61.17,2021-11-03,2022-01-11,2046-11-03,66380.19,Active,Scotiabank Student Line of Credit,2,423.09,6
652,652,20,268541.47,5.229,25,300,Professional Student Loan,Simon Fraser University,Burnaby,British Columbia,308223.68272938376,39682.212729383784,87.13,2018-11-03,2023-05-02,2043-11-03,224457.87,Active,CIBC,5,1605.9,6
653,653,29,267342.93,3.711,20,240,Professional Student Loan,Ryerson University,Toronto,Ontario,359832.17446616525,92489.24446616526,74.3,2019-12-03,2022-01-13,2039-12-03,213233.73,Active,TD Canada Trust,4,1579.62,12
654,654,39,150397.99,7.081,15,180,Education Line of Credit,University of Toronto,Toronto,Ontario,176049.1785981709,25651.188598170906,85.43,2021-10-03,2022-01-04,2036-10-03,120537.01,Active,Scotiabank Student Line of Credit,2,1358.64,0
655,655,33,139936.29,6.974,15,180,Private Education Loan,Simon Fraser University,Burnaby,British Columbia,202323.30756260722,62387.017562607216,69.16,2020-11-03,2023-05-15,2035-11-03,112563.55,Active,Canada Student Loans Program,5,1255.75,12
656,656,37,251396.94,9.848,15,180,Private Education Loan,University of Ottawa,Ottawa,Ontario,346942.75071481743,95545.81071481743,72.46,2025-12-03,2026-02-22,2040-12-03,251396.94,In Grace Period,RBC Student Banking,5,2678.2,12
657,657,21,357500.37,4.76,15,180,Professional Student Loan,Memorial University,St. John's,Newfoundland,474960.1014522001,117459.7314522001,75.27,2022-10-03,2023-05-09,2037-10-03,295274.33,Active,Scotiabank Student Line of Credit,5,2782.6,0
658,658,31,217705.58,10.115,25,300,Private Education Loan,University of Ottawa,Ottawa,Ontario,262512.3328688941,44806.75286889411,82.93,2021-05-03,2023-09-06,2046-05-03,205472.65,Active,Provincial Student Aid,4,1995.97,0
659,659,5,134425.82,3.963,20,240,Student Loan,York University,Toronto,Ontario,170865.85489244253,36440.03489244252,78.67,2022-11-03,2022-12-08,2042-11-03,123244.37,Active,CIBC,2,811.98,12
660,660,29,225870.25,3.789,25,300,Professional Student Loan,York University,Toronto,Ontario,275628.8836205766,49758.633620576584,81.95,2021-02-03,2023-09-14,2046-02-03,194908.32,Active,RBC Student Banking,4,1166.07,0
661,661,15,114346.51,3.174,25,300,Graduate Student Loan,York University,Toronto,Ontario,165234.46388653683,50887.95388653684,69.2,2025-08-03,2025-09-25,2050-08-03,113845.44,Active,Royal Bank of Canada,3,552.65,6
662,662,18,184055.43,5.315,20,240,Professional Student Loan,Carleton University,Ottawa,Ontario,290982.89498987095,106927.46498987096,63.25,2020-11-03,2024-05-07,2040-11-03,151619.0,Active,Bank of Nova Scotia,3,1246.94,0
663,663,24,188155.17,9.498,20,240,Private Education Loan,University of Saskatchewan,Saskatoon,Saskatchewan,245484.08337527682,57328.91337527681,76.65,2024-10-03,2024-11-19,2044-10-03,183062.64,Active,BMO Student Banking Program,5,1753.61,0
664,664,12,292766.87,3.839,20,240,Graduate Student Loan,University of British Columbia,Vancouver,British Columbia,382939.12513458345,90172.25513458345,76.45,2025-07-03,2025-08-24,2045-07-03,292766.87,In Grace Period,Royal Bank of Canada,4,1749.37,12
665,665,3,122145.94,4.011,15,180,Graduate Student Loan,McGill University,Montreal,Quebec,169615.06910183677,47469.12910183676,72.01,2021-10-03,2023-09-03,2036-10-03,96373.52,Active,TD Canada Trust,3,904.17,6
666,666,26,83458.4,3.75,15,180,Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,107837.6169617772,24379.2169617772,77.39,2026-04-03,2026-05-23,2041-04-03,83458.4,Active,Provincial Student Aid,2,606.93,0
667,667,38,249102.63,5.127,20,240,Professional Student Loan,University of Manitoba,Winnipeg,Manitoba,325359.25080168457,76256.62080168456,76.56,2023-05-03,2023-05-14,2043-05-03,234701.7,Active,Bank of Nova Scotia,5,1661.49,12
668,668,40,106721.39,8.539,15,180,Parent PLUS Loan,University of Victoria,Victoria,British Columbia,176320.56083773854,69599.17083773854,60.53,2022-01-03,2023-01-05,2037-01-03,93561.88,Active,RBC Student Banking,2,1053.37,12
669,669,39,222214.09,2.606,20,240,Professional Student Loan,University of Manitoba,Winnipeg,Manitoba,367348.91483977,145134.82483977,60.49,2022-05-03,2022-06-27,2042-05-03,196553.22,Active,BMO Student Banking Program,5,1189.03,12
670,670,21,122445.24,3.72,15,180,Student Loan,NAIT,Edmonton,Alberta,150306.21607814846,27860.97607814845,81.46,2022-06-03,2023-09-13,2037-06-03,104222.34,Active,TD Student Line of Credit,3,888.63,12
671,671,29,110161.23,5.218,15,180,Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,177443.3969398602,67282.1669398602,62.08,2023-06-03,2023-08-10,2038-06-03,95367.14,In Deferment,Provincial Student Aid,2,883.71,0
672,672,18,169146.67,3.515,15,180,Student Loan,Dalhousie University,Halifax,Nova Scotia,235499.17432349746,66352.50432349744,71.82,2026-04-03,2026-05-11,2041-04-03,169146.67,In Forbearance,TD Student Line of Credit,3,1210.45,12
673,673,7,310432.38,6.709,25,300,Education Line of Credit,University of Ottawa,Ottawa,Ontario,377442.37384233734,67009.99384233734,82.25,2022-08-03,2024-05-13,2047-08-03,296416.38,Active,Scotiabank Student Line of Credit,5,2136.78,12
674,674,1,280591.55,3.457,15,180,Graduate Student Loan,Ryerson University,Toronto,Ontario,321974.29866265575,41382.748662655766,87.15,2018-07-03,2024-01-09,2033-07-03,170548.12,Active,Bank of Nova Scotia,5,1999.98,12
675,675,24,111434.74,9.393,20,240,Parent PLUS Loan,University of British Columbia,Vancouver,British Columbia,134474.22378531267,23039.483785312666,82.87,2025-11-03,2025-12-28,2045-11-03,111434.74,In Grace Period,CIBC,2,1030.94,12
676,676,17,81961.86,7.485,20,240,Private Education Loan,Queen's University,Kingston,Ontario,127368.26686814656,45406.40686814656,64.35,2026-04-03,2026-06-22,2046-04-03,81961.86,Active,Scotiabank Student Line of Credit,2,659.53,0
677,677,5,87248.08,12.451,15,180,Private Education Loan,University of Waterloo,Waterloo,Ontario,142852.17394640617,55604.09394640617,61.08,2024-10-03,2024-12-28,2039-10-03,85121.86,Active,Provincial Student Aid,2,1072.57,6
678,678,12,304283.87,3.346,25,300,Student Loan,Carleton University,Ottawa,Ontario,391993.6446080549,87709.7746080549,77.62,2021-04-03,2024-05-08,2046-04-03,261905.24,Active,National Bank of Canada,4,1498.3,0
679,679,36,172917.51,4.825,25,300,Student Loan,Ryerson University,Toronto,Ontario,215654.49017049943,42736.98017049942,80.18,2021-01-03,2022-05-04,2046-01-03,151597.54,Active,RBC Student Banking,4,993.31,0
680,680,20,111189.5,3.606,20,240,Professional Student Loan,Concordia University,Montreal,Quebec,182993.6898193409,71804.18981934091,60.76,2022-07-03,2022-08-06,2042-07-03,95949.0,Active,Bank of Nova Scotia,3,650.93,0
681,681,42,157497.97,6.694,25,300,Parent PLUS Loan,York University,Toronto,Ontario,255375.59677919783,97877.62677919783,61.67,2021-11-03,2023-05-09,2046-11-03,146568.51,Active,Scotiabank Student Line of Credit,4,1082.61,6
682,682,12,155064.47,3.52,20,240,Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,194469.42118381482,39404.95118381482,79.74,2021-12-03,2023-05-07,2041-12-03,133131.81,Active,Bank of Nova Scotia,3,900.91,6
683,683,18,119398.32,7.023,25,300,Private Education Loan,University of Victoria,Victoria,British Columbia,166226.99334313025,46828.67334313024,71.83,2023-07-03,2023-09-03,2048-07-03,114069.56,Active,Provincial Student Aid,2,845.64,0
684,684,18,108842.36,6.74,15,180,Education Line of Credit,Dalhousie University,Halifax,Nova Scotia,167839.83606151893,58997.47606151893,64.85,2026-03-03,2026-05-18,2041-03-03,108491.14,Active,Scotiabank Student Line of Credit,3,962.55,0
685,685,41,214242.69,6.587,15,180,Education Line of Credit,McGill University,Montreal,Quebec,340895.10528924287,126652.41528924287,62.85,2025-09-03,2025-10-18,2040-09-03,213542.16,Active,TD Student Line of Credit,5,1876.55,6
686,686,6,205582.06,10.141,20,240,Parent PLUS Loan,University of Waterloo,Waterloo,Ontario,281158.53356488806,75576.47356488806,73.12,2025-01-03,2025-04-02,2045-01-03,201350.11,Active,BMO Student Banking Program,4,2003.15,0
687,687,2,126418.37,3.506,15,180,Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,207699.1439034807,81280.7739034807,60.87,2021-02-03,2023-01-07,2036-02-03,90128.22,In Forbearance,TD Canada Trust,4,904.12,0
688,688,3,160179.48,3.545,20,240,Graduate Student Loan,University of Alberta,Edmonton,Alberta,207572.94374928484,47393.46374928483,77.17,2024-01-03,2024-05-06,2044-01-03,147284.92,Active,BMO Student Banking Program,3,932.68,0
689,689,31,215112.35,7.358,15,180,Education Line of Credit,Simon Fraser University,Burnaby,British Columbia,247236.2916351382,32123.94163513818,87.01,2021-05-03,2023-09-02,2036-05-03,179405.95,Active,Bank of Montreal,3,1976.8,12
690,690,4,106339.94,5.287,25,300,Student Loan,Ryerson University,Toronto,Ontario,158371.29567969035,52031.35567969034,67.15,2025-10-03,2025-12-07,2050-10-03,106339.94,In Grace Period,Scotiabank Student Line of Credit,3,639.56,12
691,691,27,176423.34,5.028,15,180,Professional Student Loan,Ryerson University,Toronto,Ontario,205954.44640197,29531.10640197,85.66,2024-06-03,2024-08-31,2039-06-03,161280.7,Active,Bank of Montreal,4,1397.72,0
692,692,4,173942.76,4.998,20,240,Graduate Student Loan,Ryerson University,Toronto,Ontario,226662.49864285468,52719.738642854674,76.74,2019-05-03,2023-01-03,2039-05-03,138489.1,Active,TD Canada Trust,5,1147.75,12
693,693,30,177323.72,2.912,20,240,Graduate Student Loan,University of Ottawa,Ottawa,Ontario,237066.50208293003,59742.78208293003,74.8,2022-10-03,2024-09-12,2042-10-03,160374.78,Active,Canada Student Loans Program,5,975.64,12
